fecha,id_hotel,origen,genero,cantidad_ingresos,cantidad_egresos
09MAY2020,12,Repatriados,,0,1
10MAY2020,12,Repatriados,,0,54
11MAY2020,12,Repatriados,,0,13
12MAY2020,12,Repatriados,,0,2
13MAY2020,12,Repatriados,,0,3
14MAY2020,12,Repatriados,,0,1
15MAY2020,12,Repatriados,,0,7
16MAY2020,12,Repatriados,,0,3
17MAY2020,12,Repatriados,,1,6
18MAY2020,12,Repatriados,,0,8
19MAY2020,12,Repatriados,,23,0
21MAY2020,12,Repatriados,,0,9
22MAY2020,12,Repatriados,,0,2
26MAY2020,12,Repatriados,,0,2
29MAY2020,12,Repatriados,,0,10
01AUG2020,12,UFU,,28,17
01JUL2020,12,UFU,,6,4
01JUN2020,12,UFU,,2,10
01OCT2020,12,UFU,,15,6
01SEP2020,12,UFU,,3,5
02AUG2020,12,UFU,,9,19
02JUL2020,12,UFU,,6,6
02JUN2020,12,UFU,,14,4
02OCT2020,12,UFU,,5,15
02SEP2020,12,UFU,,16,19
03AUG2020,12,UFU,,22,6
03JUL2020,12,UFU,,7,12
03JUN2020,12,UFU,,21,0
03OCT2020,12,UFU,,1,9
03SEP2020,12,UFU,,2,11
04AUG2020,12,UFU,,5,16
04JUL2020,12,UFU,,6,2
04JUN2020,12,UFU,,8,8
04OCT2020,12,UFU,,0,9
04SEP2020,12,UFU,,0,14
05AUG2020,12,UFU,,18,21
05JUL2020,12,UFU,,0,11
05JUN2020,12,UFU,,7,0
05OCT2020,12,UFU,,12,7
05SEP2020,12,UFU,,9,9
06AUG2020,12,UFU,,16,3
06JUL2020,12,UFU,,6,22
06JUN2020,12,UFU,,6,5
06OCT2020,12,UFU,,12,12
06SEP2020,12,UFU,,7,15
07AUG2020,12,UFU,,12,5
07JUL2020,12,UFU,,6,31
07JUN2020,12,UFU,,0,4
07OCT2020,12,UFU,,1,13
07SEP2020,12,UFU,,17,15
08AUG2020,12,UFU,,5,26
08JUL2020,12,UFU,,22,12
08JUN2020,12,UFU,,0,7
08OCT2020,12,UFU,,0,4
08SEP2020,12,UFU,,14,3
09AUG2020,12,UFU,,21,7
09JUL2020,12,UFU,,18,14
09JUN2020,12,UFU,,0,21
09SEP2020,12,UFU,,7,19
10AUG2020,12,UFU,,6,12
10JUL2020,12,UFU,,9,16
10JUN2020,12,UFU,,26,2
10OCT2020,12,UFU,,0,2
10SEP2020,12,UFU,,1,12
11AUG2020,12,UFU,,11,14
11JUL2020,12,UFU,,19,5
11JUN2020,12,UFU,,9,2
11OCT2020,12,UFU,,0,4
11SEP2020,12,UFU,,14,2
12AUG2020,12,UFU,,2,12
12JUL2020,12,UFU,,0,1
12JUN2020,12,UFU,,26,18
12SEP2020,12,UFU,,7,16
13AUG2020,12,UFU,,11,15
13JUL2020,12,UFU,,8,11
13JUN2020,12,UFU,,11,28
13OCT2020,12,UFU,,0,2
13SEP2020,12,UFU,,0,11
14AUG2020,12,UFU,,2,9
14JUL2020,12,UFU,,16,8
14JUN2020,12,UFU,,18,4
14SEP2020,12,UFU,,0,5
15AUG2020,12,UFU,,7,7
15JUL2020,12,UFU,,16,4
15JUN2020,12,UFU,,21,14
15OCT2020,12,UFU,,0,3
15SEP2020,12,UFU,,25,10
16AUG2020,12,UFU,,0,22
16JUL2020,12,UFU,,0,12
16JUN2020,12,UFU,,3,11
16OCT2020,12,UFU,,0,1
16SEP2020,12,UFU,,17,10
17AUG2020,12,UFU,,15,6
17JUL2020,12,UFU,,29,3
17JUN2020,12,UFU,,10,14
17SEP2020,12,UFU,,7,7
18AUG2020,12,UFU,,0,11
18JUL2020,12,UFU,,0,19
18JUN2020,12,UFU,,18,8
18MAY2020,12,UFU,,68,0
18SEP2020,12,UFU,,0,8
19AUG2020,12,UFU,,21,12
19JUL2020,12,UFU,,9,13
19JUN2020,12,UFU,,10,8
19SEP2020,12,UFU,,10,5
20AUG2020,12,UFU,,9,11
20JUL2020,12,UFU,,27,6
20JUN2020,12,UFU,,5,13
20MAY2020,12,UFU,,1,7
20SEP2020,12,UFU,,2,3
21AUG2020,12,UFU,,10,3
21JUL2020,12,UFU,,4,11
21JUN2020,12,UFU,,12,17
21MAY2020,12,UFU,,7,9
21SEP2020,12,UFU,,3,5
22AUG2020,12,UFU,,4,5
22JUL2020,12,UFU,,8,13
22JUN2020,12,UFU,,23,20
22MAY2020,12,UFU,,11,6
22SEP2020,12,UFU,,12,10
23AUG2020,12,UFU,,13,5
23JUL2020,12,UFU,,9,7
23JUN2020,12,UFU,,10,28
23MAY2020,12,UFU,,3,2
23SEP2020,12,UFU,,11,8
24AUG2020,12,UFU,,12,3
24JUL2020,12,UFU,,8,29
24JUN2020,12,UFU,,1,7
24MAY2020,12,UFU,,0,1
24SEP2020,12,UFU,,13,8
25AUG2020,12,UFU,,6,4
25JUL2020,12,UFU,,17,8
25JUN2020,12,UFU,,16,6
25MAY2020,12,UFU,,0,1
25SEP2020,12,UFU,,4,19
26AUG2020,12,UFU,,24,15
26JUL2020,12,UFU,,20,8
26JUN2020,12,UFU,,23,9
26SEP2020,12,UFU,,19,5
27AUG2020,12,UFU,,19,17
27JUL2020,12,UFU,,4,15
27JUN2020,12,UFU,,24,9
27MAY2020,12,UFU,,5,0
27SEP2020,12,UFU,,3,4
28AUG2020,12,UFU,,19,5
28JUL2020,12,UFU,,7,5
28JUN2020,12,UFU,,7,18
28MAY2020,12,UFU,,0,53
28SEP2020,12,UFU,,7,3
29AUG2020,12,UFU,,9,12
29JUL2020,12,UFU,,11,4
29JUN2020,12,UFU,,20,15
29MAY2020,12,UFU,,10,5
29SEP2020,12,UFU,,0,19
30AUG2020,12,UFU,,11,17
30JUL2020,12,UFU,,2,15
30JUN2020,12,UFU,,18,12
30MAY2020,12,UFU,,38,6
30SEP2020,12,UFU,,6,5
31AUG2020,12,UFU,,17,9
31JUL2020,12,UFU,,9,11
31MAY2020,12,UFU,,4,3
06OCT2020,12,UFU,F,2,0
07OCT2020,12,UFU,F,0,2
09JUL2020,12,UFU,F,0,2
29JUN2020,12,UFU,F,2,0
13APR2020,13,Repatriados,M,3,0
17APR2020,13,Repatriados,M,0,3
18APR2020,13,Repatriados,M,3,0
20APR2020,13,Repatriados,M,0,3
01JUL2021,14,N/A,,0,1
02JUL2021,14,N/A,,0,1
20JUN2021,14,N/A,,11,0
21JUN2021,14,N/A,,0,3
22JUN2021,14,N/A,,10,4
23JUN2021,14,N/A,,0,2
25JUN2021,14,N/A,,0,3
27JUN2021,14,N/A,,0,2
28JUN2021,14,N/A,,0,2
29JUN2021,14,N/A,,0,1
30JUN2021,14,N/A,,0,2
01MAY2020,14,Repatriados,,11,6
02MAY2020,14,Repatriados,,0,16
03MAY2020,14,Repatriados,,5,5
04MAY2020,14,Repatriados,,17,19
05MAY2020,14,Repatriados,,0,3
06MAY2020,14,Repatriados,,13,9
07MAY2020,14,Repatriados,,31,10
08MAY2020,14,Repatriados,,30,9
09MAY2020,14,Repatriados,,9,7
10MAY2020,14,Repatriados,,10,17
11MAY2020,14,Repatriados,,1,17
12MAY2020,14,Repatriados,,2,6
13MAY2020,14,Repatriados,,2,3
14MAY2020,14,Repatriados,,1,31
15MAY2020,14,Repatriados,,0,18
16MAY2020,14,Repatriados,,15,5
17APR2020,14,Repatriados,,3,0
17MAY2020,14,Repatriados,,0,7
18APR2020,14,Repatriados,,3,0
18MAY2020,14,Repatriados,,14,10
19APR2020,14,Repatriados,,1,0
19MAY2020,14,Repatriados,,0,12
20MAY2020,14,Repatriados,,1,3
21MAY2020,14,Repatriados,,0,9
22MAY2020,14,Repatriados,,1,24
23MAY2020,14,Repatriados,,0,13
25APR2020,14,Repatriados,,27,4
26APR2020,14,Repatriados,,1,1
27APR2020,14,Repatriados,,40,0
28APR2020,14,Repatriados,,12,3
29APR2020,14,Repatriados,,4,2
30APR2020,14,Repatriados,,16,1
01APR2021,14,UFU,,29,22
01AUG2020,14,UFU,,13,15
01DEC2020,14,UFU,,14,26
01FEB2021,14,UFU,,14,23
01JUL2020,14,UFU,,25,25
01JUL2021,14,UFU,,8,6
01JUN2020,14,UFU,,7,11
01JUN2021,14,UFU,,35,25
01MAR2021,14,UFU,,30,14
01MAY2021,14,UFU,,20,30
01NOV2020,14,UFU,,9,2
01OCT2020,14,UFU,,24,23
01SEP2020,14,UFU,,26,23
02APR2021,14,UFU,,22,31
02AUG2020,14,UFU,,22,21
02DEC2020,14,UFU,,24,12
02FEB2021,14,UFU,,22,17
02JUL2020,14,UFU,,9,20
02JUL2021,14,UFU,,0,10
02JUN2020,14,UFU,,14,6
02JUN2021,14,UFU,,15,30
02MAR2021,14,UFU,,3,17
02MAY2021,14,UFU,,24,25
02NOV2020,14,UFU,,24,20
02OCT2020,14,UFU,,33,28
02SEP2020,14,UFU,,17,14
03APR2021,14,UFU,,29,25
03AUG2020,14,UFU,,2,23
03DEC2020,14,UFU,,11,18
03FEB2021,14,UFU,,25,34
03JUL2020,14,UFU,,20,9
03JUL2021,14,UFU,,13,3
03JUN2020,14,UFU,,0,43
03JUN2021,14,UFU,,13,29
03MAR2021,14,UFU,,11,17
03MAY2021,14,UFU,,18,24
03NOV2020,14,UFU,,18,15
03OCT2020,14,UFU,,12,20
03SEP2020,14,UFU,,28,26
04APR2021,14,UFU,,7,14
04AUG2020,14,UFU,,6,18
04DEC2020,14,UFU,,6,17
04FEB2021,14,UFU,,22,27
04JAN2021,14,UFU,,61,0
04JUL2020,14,UFU,,13,17
04JUL2021,14,UFU,,14,10
04JUN2020,14,UFU,,18,30
04JUN2021,14,UFU,,28,18
04MAR2021,14,UFU,,9,16
04MAY2021,14,UFU,,27,18
04NOV2020,14,UFU,,25,30
04OCT2020,14,UFU,,13,18
04SEP2020,14,UFU,,20,11
05APR2021,14,UFU,,39,21
05AUG2020,14,UFU,,41,12
05DEC2020,14,UFU,,10,12
05FEB2021,14,UFU,,12,25
05JAN2021,14,UFU,,52,22
05JUL2020,14,UFU,,5,18
05JUL2021,14,UFU,,0,13
05JUN2020,14,UFU,,40,21
05JUN2021,14,UFU,,11,22
05MAR2021,14,UFU,,19,16
05MAY2021,14,UFU,,28,18
05NOV2020,14,UFU,,12,28
05OCT2020,14,UFU,,26,20
05SEP2020,14,UFU,,25,18
06APR2021,14,UFU,,24,29
06AUG2020,14,UFU,,29,19
06DEC2020,14,UFU,,9,13
06FEB2021,14,UFU,,19,15
06JAN2021,14,UFU,,31,28
06JUL2020,14,UFU,,42,18
06JUL2021,14,UFU,,16,9
06JUN2020,14,UFU,,18,19
06JUN2021,14,UFU,,16,17
06MAR2021,14,UFU,,26,12
06MAY2021,14,UFU,,12,29
06NOV2020,14,UFU,,29,21
06OCT2020,14,UFU,,26,26
06SEP2020,14,UFU,,23,17
07APR2021,14,UFU,,29,32
07AUG2020,14,UFU,,12,31
07DEC2020,14,UFU,,12,9
07FEB2021,14,UFU,,21,23
07JAN2021,14,UFU,,54,20
07JUL2020,14,UFU,,13,22
07JUL2021,14,UFU,,0,5
07JUN2020,14,UFU,,26,19
07JUN2021,14,UFU,,17,23
07MAR2021,14,UFU,,11,22
07MAY2021,14,UFU,,16,26
07NOV2020,14,UFU,,12,26
07OCT2020,14,UFU,,12,28
07SEP2020,14,UFU,,16,24
08APR2021,14,UFU,,29,27
08AUG2020,14,UFU,,23,27
08DEC2020,14,UFU,,8,10
08FEB2021,14,UFU,,26,21
08JAN2021,14,UFU,,26,27
08JUL2020,14,UFU,,13,31
08JUL2021,14,UFU,,13,11
08JUN2020,14,UFU,,10,13
08JUN2021,14,UFU,,12,29
08MAR2021,14,UFU,,7,13
08MAY2021,14,UFU,,34,16
08NOV2020,14,UFU,,11,12
08OCT2020,14,UFU,,24,19
08SEP2020,14,UFU,,17,17
09APR2021,14,UFU,,25,22
09AUG2020,14,UFU,,25,26
09DEC2020,14,UFU,,26,16
09FEB2021,14,UFU,,21,19
09JAN2021,14,UFU,,16,20
09JUL2020,14,UFU,,26,28
09JUL2021,14,UFU,,12,10
09JUN2020,14,UFU,,14,20
09JUN2021,14,UFU,,18,16
09MAR2021,14,UFU,,28,23
09MAY2021,14,UFU,,5,30
09NOV2020,14,UFU,,25,13
09OCT2020,14,UFU,,33,33
09SEP2020,14,UFU,,5,26
10APR2021,14,UFU,,28,27
10AUG2020,14,UFU,,39,24
10DEC2020,14,UFU,,8,12
10FEB2021,14,UFU,,21,40
10JAN2021,14,UFU,,17,11
10JUL2020,14,UFU,,18,26
10JUL2021,14,UFU,,2,9
10JUN2020,14,UFU,,29,11
10JUN2021,14,UFU,,23,16
10MAR2021,14,UFU,,23,21
10MAY2021,14,UFU,,38,15
10NOV2020,14,UFU,,32,28
10OCT2020,14,UFU,,15,22
10SEP2020,14,UFU,,2,11
11APR2021,14,UFU,,6,27
11AUG2020,14,UFU,,17,11
11DEC2020,14,UFU,,27,9
11FEB2021,14,UFU,,4,26
11JAN2021,14,UFU,,33,20
11JUL2020,14,UFU,,26,29
11JUL2021,14,UFU,,14,3
11JUN2020,14,UFU,,13,7
11JUN2021,14,UFU,,17,25
11MAR2021,14,UFU,,42,15
11MAY2021,14,UFU,,19,18
11NOV2020,14,UFU,,17,32
11OCT2020,14,UFU,,20,16
11SEP2020,14,UFU,,26,28
12APR2021,14,UFU,,39,20
12AUG2020,14,UFU,,26,21
12DEC2020,14,UFU,,0,23
12FEB2021,14,UFU,,5,7
12JAN2021,14,UFU,,27,33
12JUL2020,14,UFU,,19,12
12JUL2021,14,UFU,,5,10
12JUN2020,14,UFU,,18,13
12JUN2021,14,UFU,,14,17
12MAR2021,14,UFU,,35,23
12MAY2021,14,UFU,,19,17
12NOV2020,14,UFU,,16,23
12OCT2020,14,UFU,,17,28
12SEP2020,14,UFU,,13,13
13APR2021,14,UFU,,22,33
13AUG2020,14,UFU,,26,12
13DEC2020,14,UFU,,0,6
13FEB2021,14,UFU,,26,4
13JAN2021,14,UFU,,14,35
13JUL2020,14,UFU,,32,18
13JUL2021,14,UFU,,4,6
13JUN2020,14,UFU,,9,9
13JUN2021,14,UFU,,9,14
13MAR2021,14,UFU,,23,21
13MAY2021,14,UFU,,18,21
13NOV2020,14,UFU,,24,14
13OCT2020,14,UFU,,38,20
13SEP2020,14,UFU,,17,27
14APR2021,14,UFU,,24,18
14AUG2020,14,UFU,,11,23
14DEC2020,14,UFU,,0,4
14FEB2021,14,UFU,,8,18
14JAN2021,14,UFU,,40,39
14JUL2020,14,UFU,,20,28
14JUL2021,14,UFU,,3,9
14JUN2020,14,UFU,,3,15
14JUN2021,14,UFU,,1,20
14MAR2021,14,UFU,,23,40
14MAY2021,14,UFU,,26,24
14NOV2020,14,UFU,,29,17
14OCT2020,14,UFU,,32,24
14SEP2020,14,UFU,,25,23
15APR2021,14,UFU,,28,23
15AUG2020,14,UFU,,0,20
15DEC2020,14,UFU,,0,3
15FEB2021,14,UFU,,0,16
15JAN2021,14,UFU,,19,52
15JUL2020,14,UFU,,28,17
15JUL2021,14,UFU,,1,2
15JUN2020,14,UFU,,25,35
15JUN2021,14,UFU,,19,5
15MAR2021,14,UFU,,31,22
15MAY2021,14,UFU,,27,22
15NOV2020,14,UFU,,14,34
15OCT2020,14,UFU,,13,20
15SEP2020,14,UFU,,32,27
16APR2021,14,UFU,,15,32
16AUG2020,14,UFU,,14,10
16DEC2020,14,UFU,,0,3
16FEB2021,14,UFU,,10,6
16JAN2021,14,UFU,,21,20
16JUL2020,14,UFU,,23,28
16JUL2021,14,UFU,,9,3
16JUN2020,14,UFU,,25,19
16JUN2021,14,UFU,,13,20
16MAR2021,14,UFU,,32,21
16MAY2021,14,UFU,,18,26
16NOV2020,14,UFU,,39,20
16OCT2020,14,UFU,,19,21
16SEP2020,14,UFU,,9,24
17APR2021,14,UFU,,19,16
17AUG2020,14,UFU,,11,24
17DEC2020,14,UFU,,0,4
17FEB2021,14,UFU,,16,13
17JAN2021,14,UFU,,38,18
17JUL2020,14,UFU,,21,20
17JUL2021,14,UFU,,10,9
17JUN2020,14,UFU,,35,28
17JUN2021,14,UFU,,16,14
17MAR2021,14,UFU,,13,22
17MAY2021,14,UFU,,26,16
17NOV2020,14,UFU,,9,31
17OCT2020,14,UFU,,7,13
17SEP2020,14,UFU,,30,29
18APR2021,14,UFU,,18,24
18AUG2020,14,UFU,,1,21
18DEC2020,14,UFU,,0,1
18FEB2021,14,UFU,,3,13
18JAN2021,14,UFU,,43,22
18JUL2020,14,UFU,,17,23
18JUL2021,14,UFU,,16,12
18JUN2020,14,UFU,,38,27
18JUN2021,14,UFU,,2,11
18MAR2021,14,UFU,,19,24
18MAY2021,14,UFU,,29,26
18NOV2020,14,UFU,,22,20
18OCT2020,14,UFU,,14,11
18SEP2020,14,UFU,,24,17
19APR2021,14,UFU,,38,14
19AUG2020,14,UFU,,39,15
19DEC2020,14,UFU,,0,10
19FEB2021,14,UFU,,14,6
19JAN2021,14,UFU,,42,44
19JUL2020,14,UFU,,11,18
19JUL2021,14,UFU,,9,13
19JUN2020,14,UFU,,24,16
19JUN2021,14,UFU,,0,7
19MAR2021,14,UFU,,21,19
19MAY2021,14,UFU,,19,28
19NOV2020,14,UFU,,1,22
19OCT2020,14,UFU,,31,24
19SEP2020,14,UFU,,6,20
20APR2021,14,UFU,,12,22
20AUG2020,14,UFU,,42,33
20DEC2020,14,UFU,,0,1
20FEB2021,14,UFU,,11,5
20JAN2021,14,UFU,,30,39
20JUL2020,14,UFU,,31,14
20JUL2021,14,UFU,,4,12
20JUN2020,14,UFU,,14,36
20JUN2021,14,UFU,,0,12
20MAR2021,14,UFU,,26,22
20MAY2021,14,UFU,,25,19
20NOV2020,14,UFU,,29,7
20OCT2020,14,UFU,,32,41
20SEP2020,14,UFU,,18,9
21APR2021,14,UFU,,30,30
21AUG2020,14,UFU,,31,44
21DEC2020,14,UFU,,0,5
21FEB2021,14,UFU,,21,12
21JAN2021,14,UFU,,27,34
21JUL2020,14,UFU,,18,23
21JUL2021,14,UFU,,8,7
21JUN2020,14,UFU,,16,22
21JUN2021,14,UFU,,0,10
21MAR2021,14,UFU,,5,28
21MAY2021,14,UFU,,17,22
21NOV2020,14,UFU,,19,24
21OCT2020,14,UFU,,25,29
21SEP2020,14,UFU,,14,18
22APR2021,14,UFU,,32,28
22AUG2020,14,UFU,,21,24
22FEB2021,14,UFU,,23,23
22JAN2021,14,UFU,,26,21
22JUL2020,14,UFU,,20,24
22JUL2021,14,UFU,,5,5
22JUN2020,14,UFU,,36,13
22JUN2021,14,UFU,,0,8
22MAR2021,14,UFU,,39,24
22MAY2021,14,UFU,,26,26
22NOV2020,14,UFU,,13,18
22OCT2020,14,UFU,,10,15
22SEP2020,14,UFU,,27,16
23APR2021,14,UFU,,27,19
23AUG2020,14,UFU,,29,21
23FEB2021,14,UFU,,17,23
23JAN2021,14,UFU,,21,20
23JUL2020,14,UFU,,24,29
23JUL2021,14,UFU,,7,5
23JUN2020,14,UFU,,14,18
23JUN2021,14,UFU,,7,2
23MAR2021,14,UFU,,41,37
23MAY2021,14,UFU,,19,22
23NOV2020,14,UFU,,9,15
23OCT2020,14,UFU,,28,26
23SEP2020,14,UFU,,23,19
24APR2021,14,UFU,,14,32
24AUG2020,14,UFU,,26,18
24FEB2021,14,UFU,,19,8
24JAN2021,14,UFU,,16,23
24JUL2020,14,UFU,,29,17
24JUL2021,14,UFU,,1,4
24JUN2020,14,UFU,,16,10
24JUN2021,14,UFU,,14,7
24MAR2021,14,UFU,,11,39
24MAY2020,14,UFU,,49,1
24MAY2021,14,UFU,,25,19
24NOV2020,14,UFU,,14,12
24OCT2020,14,UFU,,12,26
24SEP2020,14,UFU,,23,27
25APR2021,14,UFU,,10,18
25AUG2020,14,UFU,,22,10
25FEB2021,14,UFU,,38,17
25JAN2021,14,UFU,,39,15
25JUL2020,14,UFU,,20,28
25JUL2021,14,UFU,,0,8
25JUN2020,14,UFU,,11,19
25JUN2021,14,UFU,,1,14
25MAR2021,14,UFU,,34,20
25MAY2020,14,UFU,,62,4
25MAY2021,14,UFU,,17,20
25NOV2020,14,UFU,,13,11
25OCT2020,14,UFU,,16,17
25SEP2020,14,UFU,,28,28
26APR2021,14,UFU,,29,20
26AUG2020,14,UFU,,16,27
26FEB2021,14,UFU,,20,18
26JAN2021,14,UFU,,27,33
26JUL2020,14,UFU,,17,20
26JUL2021,14,UFU,,0,1
26JUN2020,14,UFU,,16,22
26JUN2021,14,UFU,,15,6
26MAR2021,14,UFU,,31,20
26MAY2020,14,UFU,,36,12
26MAY2021,14,UFU,,31,26
26NOV2020,14,UFU,,18,22
26OCT2020,14,UFU,,17,19
26SEP2020,14,UFU,,19,16
27APR2021,14,UFU,,44,26
27AUG2020,14,UFU,,17,17
27FEB2021,14,UFU,,17,16
27JAN2021,14,UFU,,39,39
27JUL2020,14,UFU,,13,13
27JUL2021,14,UFU,,0,8
27JUN2020,14,UFU,,7,24
27JUN2021,14,UFU,,14,6
27MAR2021,14,UFU,,41,24
27MAY2020,14,UFU,,21,9
27MAY2021,14,UFU,,23,26
27NOV2020,14,UFU,,25,10
27OCT2020,14,UFU,,29,16
27SEP2020,14,UFU,,10,9
28APR2021,14,UFU,,14,19
28AUG2020,14,UFU,,20,15
28FEB2021,14,UFU,,9,21
28JAN2021,14,UFU,,26,31
28JUL2020,14,UFU,,20,19
28JUL2021,14,UFU,,0,4
28JUN2020,14,UFU,,42,20
28JUN2021,14,UFU,,0,3
28MAR2021,14,UFU,,8,27
28MAY2020,14,UFU,,21,27
28MAY2021,14,UFU,,30,14
28NOV2020,14,UFU,,15,18
28OCT2020,14,UFU,,26,20
28SEP2020,14,UFU,,29,26
29APR2021,14,UFU,,25,31
29AUG2020,14,UFU,,27,11
29JAN2021,14,UFU,,23,36
29JUL2020,14,UFU,,26,24
29JUL2021,14,UFU,,0,1
29JUN2020,14,UFU,,26,29
29JUN2021,14,UFU,,10,4
29MAR2021,14,UFU,,41,18
29MAY2020,14,UFU,,6,7
29MAY2021,14,UFU,,13,18
29NOV2020,14,UFU,,15,13
29OCT2020,14,UFU,,19,19
29SEP2020,14,UFU,,31,17
30APR2021,14,UFU,,30,28
30AUG2020,14,UFU,,19,28
30JAN2021,14,UFU,,28,22
30JUL2020,14,UFU,,30,31
30JUL2021,14,UFU,,0,2
30JUN2020,14,UFU,,21,12
30JUN2021,14,UFU,,4,5
30MAR2021,14,UFU,,31,22
30MAY2020,14,UFU,,12,2
30MAY2021,14,UFU,,16,29
30NOV2020,14,UFU,,23,20
30OCT2020,14,UFU,,17,20
30SEP2020,14,UFU,,19,28
31AUG2020,14,UFU,,4,31
31JAN2021,14,UFU,,17,26
31JUL2020,14,UFU,,29,26
31JUL2021,14,UFU,,0,5
31MAR2021,14,UFU,,28,28
31MAY2020,14,UFU,,11,2
31MAY2021,14,UFU,,27,23
31OCT2020,14,UFU,,13,23
01MAY2020,14,Repatriados,F,0,4
02MAY2020,14,Repatriados,F,0,2
03MAY2020,14,Repatriados,F,0,2
06MAY2020,14,Repatriados,F,0,1
07MAY2020,14,Repatriados,F,0,1
13APR2020,14,Repatriados,F,4,0
14APR2020,14,Repatriados,F,3,0
16APR2020,14,Repatriados,F,2,0
17APR2020,14,Repatriados,F,16,0
18APR2020,14,Repatriados,F,7,1
19APR2020,14,Repatriados,F,31,0
20APR2020,14,Repatriados,F,1,4
21APR2020,14,Repatriados,F,7,1
22APR2020,14,Repatriados,F,2,16
23APR2020,14,Repatriados,F,7,1
24APR2020,14,Repatriados,F,0,1
25APR2020,14,Repatriados,F,0,17
26APR2020,14,Repatriados,F,0,13
28APR2020,14,Repatriados,F,0,4
29APR2020,14,Repatriados,F,0,6
30APR2020,14,Repatriados,F,0,6
01JUL2021,14,UFU,F,2,0
08MAR2021,14,UFU,F,0,3
10JUL2021,14,UFU,F,0,2
17JUL2020,14,UFU,F,2,0
23APR2021,14,UFU,F,1,0
24APR2021,14,UFU,F,0,1
26FEB2021,14,UFU,F,3,0
28JAN2021,14,UFU,F,3,0
28JUL2020,14,UFU,F,0,2
29JAN2021,14,UFU,F,0,3
30JAN2021,14,UFU,F,2,0
31JAN2021,14,UFU,F,0,2
01MAY2020,14,Repatriados,M,2,3
02MAY2020,14,Repatriados,M,0,2
03MAY2020,14,Repatriados,M,0,1
05MAY2020,14,Repatriados,M,0,7
06MAY2020,14,Repatriados,M,0,1
07MAY2020,14,Repatriados,M,0,6
08MAY2020,14,Repatriados,M,0,1
09MAY2020,14,Repatriados,M,0,2
13APR2020,14,Repatriados,M,3,0
14APR2020,14,Repatriados,M,13,0
16APR2020,14,Repatriados,M,3,0
17APR2020,14,Repatriados,M,4,0
18APR2020,14,Repatriados,M,4,1
19APR2020,14,Repatriados,M,14,1
20APR2020,14,Repatriados,M,2,0
21APR2020,14,Repatriados,M,8,0
22APR2020,14,Repatriados,M,1,6
23APR2020,14,Repatriados,M,3,0
24APR2020,14,Repatriados,M,0,3
25APR2020,14,Repatriados,M,0,7
26APR2020,14,Repatriados,M,6,11
28APR2020,14,Repatriados,M,0,12
29APR2020,14,Repatriados,M,6,3
30APR2020,14,Repatriados,M,6,8
24JUN2020,14,UFU,M,3,0
27JUN2020,14,UFU,M,0,3
02MAY2020,15,Repatriados,,42,2
03MAY2020,15,Repatriados,,0,4
04MAY2020,15,Repatriados,,0,6
05MAY2020,15,Repatriados,,0,9
06MAY2020,15,Repatriados,,0,14
07MAY2020,15,Repatriados,,0,5
08MAY2020,15,Repatriados,,22,0
09MAY2020,15,Repatriados,,0,34
10MAY2020,15,Repatriados,,19,4
11MAY2020,15,Repatriados,,0,2
12MAY2020,15,Repatriados,,32,4
13APR2020,15,Repatriados,,18,0
13MAY2020,15,Repatriados,,0,10
14MAY2020,15,Repatriados,,0,6
15MAY2020,15,Repatriados,,16,14
16APR2020,15,Repatriados,,0,1
16MAY2020,15,Repatriados,,0,5
17MAY2020,15,Repatriados,,1,11
18MAY2020,15,Repatriados,,0,1
19APR2020,15,Repatriados,,0,10
19MAY2020,15,Repatriados,,0,21
20MAY2020,15,Repatriados,,0,2
21APR2020,15,Repatriados,,4,0
21MAY2020,15,Repatriados,,0,11
22APR2020,15,Repatriados,,1,0
22MAY2020,15,Repatriados,,0,3
23MAY2020,15,Repatriados,,0,2
24MAY2020,15,Repatriados,,0,13
25APR2020,15,Repatriados,,0,5
26APR2020,15,Repatriados,,0,2
28APR2020,15,Repatriados,,13,5
29APR2020,15,Repatriados,,38,1
30APR2020,15,Repatriados,,4,3
05MAY2020,15,Repatriados,F,0,2
13APR2020,15,Repatriados,F,21,0
16APR2020,15,Repatriados,F,0,3
19APR2020,15,Repatriados,F,0,11
21APR2020,15,Repatriados,F,26,0
23APR2020,15,Repatriados,F,0,1
24APR2020,15,Repatriados,F,2,2
25APR2020,15,Repatriados,F,0,1
26APR2020,15,Repatriados,F,0,4
27APR2020,15,Repatriados,F,0,3
28APR2020,15,Repatriados,F,0,17
30APR2020,15,Repatriados,F,0,5
05MAY2020,15,Repatriados,M,0,4
11MAY2020,15,Repatriados,M,0,1
13APR2020,15,Repatriados,M,20,0
16APR2020,15,Repatriados,M,0,3
19APR2020,15,Repatriados,M,0,9
21APR2020,15,Repatriados,M,30,0
22APR2020,15,Repatriados,M,1,1
24APR2020,15,Repatriados,M,0,2
25APR2020,15,Repatriados,M,0,3
26APR2020,15,Repatriados,M,0,4
27APR2020,15,Repatriados,M,0,3
28APR2020,15,Repatriados,M,0,20
30APR2020,15,Repatriados,M,0,1
07MAY2020,19,Repatriados,,66,4
08MAY2020,19,Repatriados,,12,0
11MAY2020,19,Repatriados,,0,1
12MAY2020,19,Repatriados,,1,4
14MAY2020,19,Repatriados,,0,59
15MAY2020,19,Repatriados,,0,9
18MAY2020,19,Repatriados,,67,0
